time,lat,lon,depth,Station,Cast,RosPos,SiO4,NO3_plus_NO2,TN,TON,PO4,TP,T_OP,TOC,NH4,NO2
2019-04-20T01:27:56.000Z,36.999,-158.001,496.4,5,1,3,54.73166665736278,30.24161970732049,33.312122901425504,3.070503194105015,2.1569640742751015,2.242777432240975,0.0858133579658733,,0.010783711550477783,0.010923287903029847
2019-04-20T01:31:01.000Z,36.999,-158.001,396.5,5,1,4,33.66892219065429,22.349995311769284,25.373521849467814,3.0235265376985296,1.5732755752674357,1.662555961641154,0.08928038637371838,,0.016811873286769703,0.015695029469741065
2019-04-20T01:34:03.000Z,36.999,-158.001,298.7,5,1,5,20.666521701528303,15.847217988616666,19.08041338267723,3.2331953940605622,1.1468441346849496,1.238439998816366,0.0915958641314163,,0.009444120053524022,0.007765829827619551
2019-04-20T01:36:08.000Z,36.999,-158.001,249.4,5,1,6,16.31093209873527,13.894819225789004,17.135695559167303,3.2408763333782993,0.9985757117091215,1.0916691860260257,0.09309347431690418,,0.001741468946039903,0.007940692724737745
2019-04-20T01:39:01.000Z,36.999,-158.001,198.1,5,1,7,12.449972317071204,11.386512479840015,14.78004748215837,3.3935350023183553,0.8211628969762379,0.899601782877965,0.0784388859017271,,0.00435367236509972,0.011838266656717977
2019-04-20T01:40:53.000Z,36.999,-158.001,173.7,5,1,8,9.613285561186796,8.851322446278939,12.288302761613252,3.4369803153343135,0.6765768920334245,0.7718395433200109,0.0952626512865864,,0.003415958317232103,0.015485497555203353
2019-04-20T01:43:06.000Z,36.999,-158.001,123.5,5,1,9,4.818997905487043,1.7344521096868322,5.9930529026654895,4.258600792978657,0.29110705527267444,0.41466146801998055,0.12355441274730611,,0.30348445363487436,0.2165968073858182
2019-04-20T01:44:02.000Z,36.999,-158.001,114,5,1,10,4.795286049630553,1.6757968945856123,6.107008979584512,4.431212084998899,0.31165958279268097,0.453861414161995,0.14220183136931402,,0.3168803686044119,0.21319456645415855
2019-04-20T01:44:35.000Z,36.999,-158.001,109.1,5,1,11,4.7443679591597725,1.5376280396697823,5.911682951768197,4.374054912098414,0.2772099111293319,0.40183642903691397,0.12462651790758206,,0.33898362830414897,0.20483523313135263
2019-04-20T01:45:28.000Z,36.999,-158.001,103,5,1,12,4.725398474474579,1.433215270819274,5.877118724838374,4.443903454019099,0.2745125751352655,0.39809394361278955,0.12358136847752405,,0.3939068796792531,0.1802012716443685
