Rep,Compound,Area,Cruise
240102_Smp_LabBlk4_C,Trigonelline,2744842,KinExp
240102_Smp_LabBlk5_A,Trigonelline,6015775,KinExp
240102_Smp_LabBlk5_B,Trigonelline,7416239,KinExp
240102_Smp_LabBlk5_C,Trigonelline,5096029,KinExp
240102_Smp_RC078_CXBLK_A,Trigonelline,5145853,KinExp
240102_Smp_RC078_CXBLK_B,Trigonelline,4781774,KinExp
240102_Smp_RC078_CXBLK_C,Trigonelline,4635079,KinExp
240102_Smp_RC078_S7_C3_D6_A,Trigonelline,194445360,KinExp
240102_Smp_RC078_S7_C3_D6_B,Trigonelline,330344672,KinExp
240102_Smp_RC078_S7_C3_D6_C,Trigonelline,261231744,KinExp
240102_Smp_RC078_UKH1_A,Trigonelline,73059784,KinExp
240102_Smp_RC078_UKH1_B,Trigonelline,88584184,KinExp
240102_Smp_RC078_UKH1_C,Trigonelline,119643144,KinExp
240102_Smp_RC078_UKH2_A,Trigonelline,623700480,KinExp
240102_Smp_RC078_UKH2_B,Trigonelline,467992224,KinExp
240102_Smp_RC078_UKH2_C,Trigonelline,443595360,KinExp
240102_Smp_RC104_UCH1_A,Trigonelline,80062592,KinExp
240102_Smp_RC104_UCH1_B,Trigonelline,70564288,KinExp
240102_Smp_RC104_UCH1_C,Trigonelline,81911184,KinExp
240102_Smp_RC104_UKH1_A,Trigonelline,56918680,KinExp
240102_Smp_RC104_UKH1_B,Trigonelline,65697408,KinExp
240102_Smp_RC104_UKH1_C,Trigonelline,54556752,KinExp
240102_Std_4uMStdsMix1InH2O_1,Proline betaine,2054012160,KinExp
240102_Std_4uMStdsMix1InH2O_2,Proline betaine,2150567168,KinExp
240102_Std_4uMStdsMix1InMatrix_1,Proline betaine,1746826880,KinExp
240102_Std_4uMStdsMix1InMatrix_2,Proline betaine,2208578048,KinExp
240102_Std_4uMStdsMix2InH2O_1,Proline betaine,678604,KinExp
240102_Std_4uMStdsMix2InH2O_2,Proline betaine,330293,KinExp
240102_Std_4uMStdsMix2InMatrix_1,Proline betaine,18224224,KinExp
240102_Std_4uMStdsMix2InMatrix_2,Proline betaine,18703604,KinExp
240102_Std_H2OinMatrix_1,Proline betaine,16929016,KinExp
240102_Std_H2OinMatrix_2,Proline betaine,20096028,KinExp
240102_Poo_PooKinDissSept23_Full1,Proline betaine,23582124,KinExp
240102_Poo_PooKinDissSept23_Full2,Proline betaine,24983370,KinExp
240102_Poo_PooKinDissSept23_Full3,Proline betaine,28058192,KinExp
240102_Poo_PooKinDissSept23_Full4,Proline betaine,30799204,KinExp
240102_Poo_PooKinDissSept23_Half1,Proline betaine,15490497,KinExp
240102_Poo_PooKinDissSept23_Half2,Proline betaine,12852066,KinExp
240102_Poo_PooKinDissSept23_Half3,Proline betaine,16142337,KinExp
240102_Poo_PooKinDissSept23_Half4,Proline betaine,13378480,KinExp
240102_Smp_G5_Mix1_Kin_A,Proline betaine,8351957,KinExp
240102_Smp_G5_Mix1_Kin_B,Proline betaine,9952725,KinExp
240102_Smp_G5_Mix1_Kin_C,Proline betaine,15051926,KinExp
240102_Smp_G5_Mix1iN_Kin_A,Proline betaine,5124637,KinExp
240102_Smp_G5_Mix1iN_Kin_B,Proline betaine,11796894,KinExp
240102_Smp_G5_Mix1iN_Kin_C,Proline betaine,5656164,KinExp
240102_Smp_G5_Mix2_Kin_A,Proline betaine,9733823,KinExp
240102_Smp_G5_Mix2_Kin_B,Proline betaine,10594170,KinExp
240102_Smp_G5_Mix2_Kin_C,Proline betaine,8249423,KinExp
240102_Smp_G5_Mix2iN_Kin_A,Proline betaine,9532131,KinExp
240102_Smp_G5_Mix2iN_Kin_B,Proline betaine,19340854,KinExp
240102_Smp_G5_Mix2iN_Kin_C,Proline betaine,18955998,KinExp
240102_Smp_G5_UKG1_A,Proline betaine,3818932,KinExp
240102_Smp_G5_UKG1_B,Proline betaine,5320521,KinExp
240102_Smp_G5_UKG1_C,Proline betaine,7858482,KinExp
240102_Smp_LabBlk1_A,Proline betaine,6980843,KinExp
240102_Smp_LabBlk1_B,Proline betaine,4439944,KinExp
240102_Smp_LabBlk1_C,Proline betaine,5655705,KinExp
240102_Smp_LabBlk2_A,Proline betaine,1820925,KinExp
240102_Smp_LabBlk2_B,Proline betaine,5848196,KinExp
240102_Smp_LabBlk2_C,Proline betaine,4280511,KinExp
240102_Smp_LabBlk3_A,Proline betaine,1963333,KinExp
240102_Smp_LabBlk3_B,Proline betaine,2279647,KinExp
240102_Smp_LabBlk3_C,Proline betaine,2697344,KinExp
240102_Smp_LabBlk4_A,Proline betaine,3505722,KinExp
240102_Smp_LabBlk4_B,Proline betaine,3349066,KinExp
240102_Smp_LabBlk4_C,Proline betaine,4255158,KinExp
240102_Smp_LabBlk5_A,Proline betaine,4243423,KinExp
240102_Smp_LabBlk5_B,Proline betaine,7079115,KinExp
240102_Smp_LabBlk5_C,Proline betaine,3786318,KinExp
240102_Smp_RC078_CXBLK_A,Proline betaine,6065589,KinExp
240102_Smp_RC078_CXBLK_B,Proline betaine,3758383,KinExp
240102_Smp_RC078_CXBLK_C,Proline betaine,4452751,KinExp
240102_Smp_RC078_S7_C3_D6_A,Proline betaine,64709648,KinExp
240102_Smp_RC078_S7_C3_D6_B,Proline betaine,102729896,KinExp
240102_Smp_RC078_S7_C3_D6_C,Proline betaine,80527680,KinExp
240102_Smp_RC078_UKH1_A,Proline betaine,23966032,KinExp
240102_Smp_RC078_UKH1_B,Proline betaine,23965840,KinExp
240102_Smp_RC078_UKH1_C,Proline betaine,37802728,KinExp
240102_Smp_RC078_UKH2_A,Proline betaine,126490176,KinExp
240102_Smp_RC078_UKH2_B,Proline betaine,99343344,KinExp
240102_Smp_RC078_UKH2_C,Proline betaine,105117936,KinExp
240102_Smp_RC104_UCH1_A,Proline betaine,9236659,KinExp
240102_Smp_RC104_UCH1_B,Proline betaine,8376681,KinExp
240102_Smp_RC104_UCH1_C,Proline betaine,13930578,KinExp
240102_Smp_RC104_UKH1_A,Proline betaine,8340486,KinExp
240102_Smp_RC104_UKH1_B,Proline betaine,9196757,KinExp
240102_Smp_RC104_UKH1_C,Proline betaine,12310904,KinExp
240102_Std_4uMStdsMix1InH2O_1,Betonicine,11909123072,KinExp
240102_Std_4uMStdsMix1InH2O_2,Betonicine,12243045376,KinExp
240102_Std_4uMStdsMix1InMatrix_1,Betonicine,10114810880,KinExp
240102_Std_4uMStdsMix1InMatrix_2,Betonicine,12261813248,KinExp
240102_Std_4uMStdsMix2InH2O_1,Betonicine,NA,KinExp
240102_Std_4uMStdsMix2InH2O_2,Betonicine,NA,KinExp
240102_Std_4uMStdsMix2InMatrix_1,Betonicine,37151784,KinExp
240102_Std_4uMStdsMix2InMatrix_2,Betonicine,40942032,KinExp
240102_Std_H2OinMatrix_1,Betonicine,37421232,KinExp
240102_Std_H2OinMatrix_2,Betonicine,43012168,KinExp
240102_Poo_PooKinDissSept23_Full1,Betonicine,61166536,KinExp
240102_Poo_PooKinDissSept23_Full2,Betonicine,64691768,KinExp
240102_Poo_PooKinDissSept23_Full3,Betonicine,65537136,KinExp
240102_Poo_PooKinDissSept23_Full4,Betonicine,65805444,KinExp
240102_Poo_PooKinDissSept23_Half1,Betonicine,33580308,KinExp
240102_Poo_PooKinDissSept23_Half2,Betonicine,34210196,KinExp
240102_Poo_PooKinDissSept23_Half3,Betonicine,33156692,KinExp
240102_Poo_PooKinDissSept23_Half4,Betonicine,35341812,KinExp
240102_Smp_G5_Mix1_Kin_A,Betonicine,12229530,KinExp
240102_Smp_G5_Mix1_Kin_B,Betonicine,18042386,KinExp
240102_Smp_G5_Mix1_Kin_C,Betonicine,16901908,KinExp
240102_Smp_G5_Mix1iN_Kin_A,Betonicine,6111834,KinExp
240102_Smp_G5_Mix1iN_Kin_B,Betonicine,12458781,KinExp
240102_Smp_G5_Mix1iN_Kin_C,Betonicine,10861718,KinExp
240102_Smp_G5_Mix2_Kin_A,Betonicine,7161379,KinExp
240102_Smp_G5_Mix2_Kin_B,Betonicine,9177548,KinExp
240102_Smp_G5_Mix2_Kin_C,Betonicine,10775331,KinExp
240102_Smp_G5_Mix2iN_Kin_A,Betonicine,9504476,KinExp
240102_Smp_G5_Mix2iN_Kin_B,Betonicine,14350251,KinExp
240102_Smp_G5_Mix2iN_Kin_C,Betonicine,20882578,KinExp
240102_Smp_G5_UKG1_A,Betonicine,6391589,KinExp
240102_Smp_G5_UKG1_B,Betonicine,6299373,KinExp
240102_Smp_G5_UKG1_C,Betonicine,4181409,KinExp
240102_Smp_LabBlk1_A,Betonicine,1341059,KinExp
240102_Smp_LabBlk1_B,Betonicine,1009166,KinExp
240102_Smp_LabBlk1_C,Betonicine,1264094,KinExp
240102_Smp_LabBlk2_A,Betonicine,489634,KinExp
240102_Smp_LabBlk2_B,Betonicine,2006175,KinExp
240102_Smp_LabBlk2_C,Betonicine,1163727,KinExp
240102_Smp_LabBlk3_A,Betonicine,1118080,KinExp
240102_Smp_LabBlk3_B,Betonicine,1536594,KinExp
240102_Smp_LabBlk3_C,Betonicine,782272,KinExp
240102_Smp_LabBlk4_A,Betonicine,485583,KinExp
240102_Smp_LabBlk4_B,Betonicine,829699,KinExp
240102_Smp_LabBlk4_C,Betonicine,1469252,KinExp
240102_Smp_LabBlk5_A,Betonicine,935229,KinExp
240102_Smp_LabBlk5_B,Betonicine,1204966,KinExp
240102_Smp_LabBlk5_C,Betonicine,382172,KinExp
240102_Smp_RC078_CXBLK_A,Betonicine,715701,KinExp
240102_Smp_RC078_CXBLK_B,Betonicine,1164388,KinExp
240102_Smp_RC078_CXBLK_C,Betonicine,1387104,KinExp
240102_Smp_RC078_S7_C3_D6_A,Betonicine,534393376,KinExp
240102_Smp_RC078_S7_C3_D6_B,Betonicine,584555776,KinExp
240102_Smp_RC078_S7_C3_D6_C,Betonicine,596614272,KinExp
240102_Smp_RC078_UKH1_A,Betonicine,9697515,KinExp
240102_Smp_RC078_UKH1_B,Betonicine,12776554,KinExp
240102_Smp_RC078_UKH1_C,Betonicine,15492698,KinExp
240102_Smp_RC078_UKH2_A,Betonicine,35786796,KinExp
240102_Smp_RC078_UKH2_B,Betonicine,27766774,KinExp
240102_Smp_RC078_UKH2_C,Betonicine,30197978,KinExp
240102_Smp_RC104_UCH1_A,Betonicine,8033268,KinExp
240102_Smp_RC104_UCH1_B,Betonicine,5911968,KinExp
240102_Smp_RC104_UCH1_C,Betonicine,8043546,KinExp
240102_Smp_RC104_UKH1_A,Betonicine,7013252,KinExp
240102_Smp_RC104_UKH1_B,Betonicine,6578261,KinExp
240102_Smp_RC104_UKH1_C,Betonicine,7330208,KinExp
240102_Std_4uMStdsMix1InH2O_1,Gonyol,745739456,KinExp
240102_Std_4uMStdsMix1InH2O_2,Gonyol,689620160,KinExp
240102_Std_4uMStdsMix1InMatrix_1,Gonyol,569396480,KinExp
240102_Std_4uMStdsMix1InMatrix_2,Gonyol,693347776,KinExp
240102_Std_4uMStdsMix2InH2O_1,Gonyol,NA,KinExp
240102_Std_4uMStdsMix2InH2O_2,Gonyol,NA,KinExp
240102_Std_4uMStdsMix2InMatrix_1,Gonyol,10950500,KinExp
240102_Std_4uMStdsMix2InMatrix_2,Gonyol,10461721,KinExp
240102_Std_H2OinMatrix_1,Gonyol,10852061,KinExp
240102_Std_H2OinMatrix_2,Gonyol,11225527,KinExp
240102_Poo_PooKinDissSept23_Full1,Gonyol,17563482,KinExp
240102_Poo_PooKinDissSept23_Full2,Gonyol,16686347,KinExp
240102_Poo_PooKinDissSept23_Full3,Gonyol,16934130,KinExp
240102_Poo_PooKinDissSept23_Full4,Gonyol,18280780,KinExp
240102_Poo_PooKinDissSept23_Half1,Gonyol,8474181,KinExp
240102_Poo_PooKinDissSept23_Half2,Gonyol,8482736,KinExp
240102_Poo_PooKinDissSept23_Half3,Gonyol,8296187,KinExp
240102_Poo_PooKinDissSept23_Half4,Gonyol,9900906,KinExp
240102_Smp_G5_Mix1_Kin_A,Gonyol,7821238,KinExp
240102_Smp_G5_Mix1_Kin_B,Gonyol,11905252,KinExp
240102_Smp_G5_Mix1_Kin_C,Gonyol,35639640,KinExp
240102_Smp_G5_Mix1iN_Kin_A,Gonyol,6278089,KinExp
240102_Smp_G5_Mix1iN_Kin_B,Gonyol,33647684,KinExp
240102_Smp_G5_Mix1iN_Kin_C,Gonyol,10573280,KinExp
240102_Smp_G5_Mix2_Kin_A,Gonyol,6956214,KinExp
240102_Smp_G5_Mix2_Kin_B,Gonyol,8822843,KinExp
240102_Smp_G5_Mix2_Kin_C,Gonyol,13608194,KinExp
240102_Smp_G5_Mix2iN_Kin_A,Gonyol,18549438,KinExp
240102_Smp_G5_Mix2iN_Kin_B,Gonyol,27306956,KinExp
240102_Smp_G5_Mix2iN_Kin_C,Gonyol,18323324,KinExp
240102_Smp_G5_UKG1_A,Gonyol,2521253,KinExp
240102_Smp_G5_UKG1_B,Gonyol,3374742,KinExp
240102_Smp_G5_UKG1_C,Gonyol,3283541,KinExp
240102_Smp_LabBlk1_A,Gonyol,0,KinExp
240102_Smp_LabBlk1_B,Gonyol,0,KinExp
240102_Smp_LabBlk1_C,Gonyol,0,KinExp
240102_Smp_LabBlk2_A,Gonyol,343284,KinExp
240102_Smp_LabBlk2_B,Gonyol,616390,KinExp
240102_Smp_LabBlk2_C,Gonyol,1767394,KinExp
240102_Smp_LabBlk3_A,Gonyol,237164,KinExp
240102_Smp_LabBlk3_B,Gonyol,19781,KinExp
240102_Smp_LabBlk3_C,Gonyol,0,KinExp
240102_Smp_LabBlk4_A,Gonyol,6635128,KinExp
240102_Smp_LabBlk4_B,Gonyol,1187533,KinExp
240102_Smp_LabBlk4_C,Gonyol,1353607,KinExp
240102_Smp_LabBlk5_A,Gonyol,310981,KinExp
240102_Smp_LabBlk5_B,Gonyol,586743,KinExp
240102_Smp_LabBlk5_C,Gonyol,627936,KinExp
240102_Smp_RC078_CXBLK_A,Gonyol,0,KinExp
240102_Smp_RC078_CXBLK_B,Gonyol,349966,KinExp
240102_Smp_RC078_CXBLK_C,Gonyol,983391,KinExp
240102_Smp_RC078_S7_C3_D6_A,Gonyol,34530560,KinExp
240102_Smp_RC078_S7_C3_D6_B,Gonyol,64625192,KinExp
240102_Smp_RC078_S7_C3_D6_C,Gonyol,45344364,KinExp
240102_Smp_RC078_UKH1_A,Gonyol,3843908,KinExp
240102_Smp_RC078_UKH1_B,Gonyol,6677035,KinExp
240102_Smp_RC078_UKH1_C,Gonyol,9757084,KinExp
240102_Smp_RC078_UKH2_A,Gonyol,71743104,KinExp
240102_Smp_RC078_UKH2_B,Gonyol,50337688,KinExp
240102_Smp_RC078_UKH2_C,Gonyol,43150356,KinExp
240102_Smp_RC104_UCH1_A,Gonyol,6280610,KinExp
240102_Smp_RC104_UCH1_B,Gonyol,6294811,KinExp
240102_Smp_RC104_UCH1_C,Gonyol,6123568,KinExp
240102_Smp_RC104_UKH1_A,Gonyol,6223026,KinExp
240102_Smp_RC104_UKH1_B,Gonyol,5702930,KinExp
240102_Smp_RC104_UKH1_C,Gonyol,8458013,KinExp
240415_Std_4uMStdsMix1InH2O_1,Trimethylamine N-oxide,383687,RC078
240415_Std_4uMStdsMix1InH2O_2,Trimethylamine N-oxide,264797,RC078
240415_Std_4uMStdsMix1InMatrix_1,Trimethylamine N-oxide,95450216,RC078
240415_Std_4uMStdsMix1InMatrix_2,Trimethylamine N-oxide,104476856,RC078
240415_Std_4uMStdsMix2InH2O_1,Trimethylamine N-oxide,1604114304,RC078
240415_Std_4uMStdsMix2InH2O_2,Trimethylamine N-oxide,1694970112,RC078
240415_Std_4uMStdsMix2InMatrix_1,Trimethylamine N-oxide,1678732032,RC078
240415_Std_4uMStdsMix2InMatrix_2,Trimethylamine N-oxide,1809748096,RC078
240415_Std_H2OinMatrix_1,Trimethylamine N-oxide,98041640,RC078
240415_Std_H2OinMatrix_2,Trimethylamine N-oxide,96417368,RC078
240415_Poo_D1-CXSPE_Full1,Trimethylamine N-oxide,153994912,RC078
240415_Poo_D1-CXSPE_Full2,Trimethylamine N-oxide,152463888,RC078
240415_Poo_D1-CXSPE_Full3,Trimethylamine N-oxide,166277040,RC078
240415_Poo_D1-CXSPE_Half1,Trimethylamine N-oxide,74063024,RC078
240415_Poo_D1-CXSPE_Half2,Trimethylamine N-oxide,79604288,RC078
240415_Poo_D1-CXSPE_Half3,Trimethylamine N-oxide,82298128,RC078
240415_Smp_BottleBlk_1,Trimethylamine N-oxide,464089,RC078
240415_Smp_BottleBlk_2,Trimethylamine N-oxide,1340770,RC078
240415_Smp_FilterBlk_1,Trimethylamine N-oxide,461269,RC078
240415_Smp_FilterBlk_2,Trimethylamine N-oxide,2904,RC078
240415_Smp_FilterBlk_3,Trimethylamine N-oxide,845863,RC078
240415_Smp_FilterBlk_4,Trimethylamine N-oxide,72890,RC078
240415_Smp_MQBlk1_A,Trimethylamine N-oxide,1559139,RC078
240415_Smp_MQBlk1_B,Trimethylamine N-oxide,449437,RC078
240415_Smp_MQBlk1_C,Trimethylamine N-oxide,381716,RC078
240415_Smp_MQBlk2_A,Trimethylamine N-oxide,999944,RC078
240415_Smp_MQBlk2_B,Trimethylamine N-oxide,312583,RC078
240415_Smp_MQBlk2_C,Trimethylamine N-oxide,1421586,RC078
240415_Smp_MQBlk3_A,Trimethylamine N-oxide,389270,RC078
240415_Smp_MQBlk3_B,Trimethylamine N-oxide,1399871,RC078
240415_Smp_MQBlk3_C,Trimethylamine N-oxide,586154,RC078
240415_Smp_MQBlk4_A,Trimethylamine N-oxide,836469,RC078
240415_Smp_MQBlk4_B,Trimethylamine N-oxide,984835,RC078
240415_Smp_MQBlk5_A,Trimethylamine N-oxide,640649,RC078
240415_Smp_MQBlk5_B,Trimethylamine N-oxide,384625,RC078
240415_Smp_MQBlk5_C,Trimethylamine N-oxide,615980,RC078
240415_Smp_S2_C4_D5_A,Trimethylamine N-oxide,160317936,RC078
240415_Smp_S2_C4_D5_B,Trimethylamine N-oxide,67128888,RC078
240415_Smp_S2_C4_D5_C,Trimethylamine N-oxide,139700416,RC078
240415_Smp_S2_C4_D6_A,Trimethylamine N-oxide,65041568,RC078
240415_Smp_S2_C4_D6_B,Trimethylamine N-oxide,49130428,RC078
240415_Smp_S2_C4_D6_C,Trimethylamine N-oxide,14747402,RC078
240415_Smp_S3_C2_D3_A,Trimethylamine N-oxide,25615360,RC078
240415_Smp_S3_C2_D3_B,Trimethylamine N-oxide,41200244,RC078
240415_Smp_S3_C2_D3_C,Trimethylamine N-oxide,34298872,RC078
240415_Smp_S3_C2_D4_A,Trimethylamine N-oxide,21704536,RC078
240415_Smp_S3_C2_D4_B,Trimethylamine N-oxide,58843568,RC078
240415_Smp_S3_C2_D4_C,Trimethylamine N-oxide,23440318,RC078
240415_Smp_S5_C3_D2_A,Trimethylamine N-oxide,101487512,RC078
240415_Smp_S5_C3_D2_B,Trimethylamine N-oxide,278423840,RC078
240415_Smp_S5_C3_D2_C,Trimethylamine N-oxide,77761648,RC078
240415_Smp_S5_C3_D3_A,Trimethylamine N-oxide,81475920,RC078
240415_Smp_S5_C3_D3_B,Trimethylamine N-oxide,144718096,RC078
240415_Smp_S5_C3_D3_C,Trimethylamine N-oxide,93791632,RC078
240415_Smp_S6_C1_D1_A,Trimethylamine N-oxide,264714160,RC078
240415_Smp_S6_C1_D1_B,Trimethylamine N-oxide,1281604736,RC078
240415_Smp_S6_C1_D1_C,Trimethylamine N-oxide,608812224,RC078
240415_Smp_S6_C1_D2_A,Trimethylamine N-oxide,262643120,RC078
240415_Smp_S6_C1_D2_B,Trimethylamine N-oxide,91781360,RC078
240415_Smp_S6_C1_D2_C,Trimethylamine N-oxide,184849504,RC078
240415_Smp_S7_C3_D5_A,Trimethylamine N-oxide,396076544,RC078
240415_Smp_S7_C3_D5_B,Trimethylamine N-oxide,213162592,RC078
240415_Smp_S7_C3_D5_C,Trimethylamine N-oxide,277674752,RC078
240415_Smp_S7_C3_D6_A,Trimethylamine N-oxide,182127152,RC078
240415_Smp_S7_C3_D6_B,Trimethylamine N-oxide,145044560,RC078
240415_Smp_S7_C3_D6_C,Trimethylamine N-oxide,123154736,RC078
240415_Std_4uMStdsMix1InH2O_1,Glycine betaine,377219456,RC078
240415_Std_4uMStdsMix1InH2O_2,Glycine betaine,335024544,RC078
240415_Std_4uMStdsMix1InMatrix_1,Glycine betaine,1590496896,RC078
240415_Std_4uMStdsMix1InMatrix_2,Glycine betaine,1920329728,RC078
240415_Std_4uMStdsMix2InH2O_1,Glycine betaine,9272824832,RC078
240415_Std_4uMStdsMix2InH2O_2,Glycine betaine,9232317440,RC078
240415_Std_4uMStdsMix2InMatrix_1,Glycine betaine,10235699200,RC078
240415_Std_4uMStdsMix2InMatrix_2,Glycine betaine,10549595136,RC078
240415_Std_H2OinMatrix_1,Glycine betaine,1669825920,RC078
240415_Std_H2OinMatrix_2,Glycine betaine,1499748864,RC078
240415_Poo_D1-CXSPE_Full1,Glycine betaine,2589100288,RC078
240415_Poo_D1-CXSPE_Full2,Glycine betaine,2591265280,RC078
240415_Poo_D1-CXSPE_Full3,Glycine betaine,2695889152,RC078
240415_Poo_D1-CXSPE_Half1,Glycine betaine,1285188352,RC078
240415_Poo_D1-CXSPE_Half2,Glycine betaine,1313508992,RC078
240415_Poo_D1-CXSPE_Half3,Glycine betaine,1273139584,RC078
240415_Smp_BottleBlk_1,Glycine betaine,160429936,RC078
240415_Smp_BottleBlk_2,Glycine betaine,155172192,RC078
240415_Smp_FilterBlk_1,Glycine betaine,134902320,RC078
240415_Smp_FilterBlk_2,Glycine betaine,115825800,RC078
240415_Smp_FilterBlk_3,Glycine betaine,168745552,RC078
240415_Smp_FilterBlk_4,Glycine betaine,75417536,RC078
240415_Smp_MQBlk1_A,Glycine betaine,95816616,RC078
240415_Smp_MQBlk1_B,Glycine betaine,255930368,RC078
240415_Smp_MQBlk1_C,Glycine betaine,105234744,RC078
240415_Smp_MQBlk2_A,Glycine betaine,134985568,RC078
240415_Smp_MQBlk2_B,Glycine betaine,124036704,RC078
240415_Smp_MQBlk2_C,Glycine betaine,110021944,RC078
240415_Smp_MQBlk3_A,Glycine betaine,247501104,RC078
240415_Smp_MQBlk3_B,Glycine betaine,183666432,RC078
240415_Smp_MQBlk3_C,Glycine betaine,141476368,RC078
240415_Smp_MQBlk4_A,Glycine betaine,155401184,RC078
240415_Smp_MQBlk4_B,Glycine betaine,180627920,RC078
240415_Smp_MQBlk5_A,Glycine betaine,25312490,RC078
240415_Smp_MQBlk5_B,Glycine betaine,106307064,RC078
240415_Smp_MQBlk5_C,Glycine betaine,124207216,RC078
240415_Smp_S2_C4_D5_A,Glycine betaine,1704215552,RC078
240415_Smp_S2_C4_D5_B,Glycine betaine,1254346112,RC078
240415_Smp_S2_C4_D5_C,Glycine betaine,1281643648,RC078
240415_Smp_S2_C4_D6_A,Glycine betaine,1557234048,RC078
240415_Smp_S2_C4_D6_B,Glycine betaine,2833990400,RC078
240415_Smp_S2_C4_D6_C,Glycine betaine,877764544,RC078
240415_Smp_S3_C2_D3_A,Glycine betaine,1019533312,RC078
240415_Smp_S3_C2_D3_B,Glycine betaine,1243076096,RC078
240415_Smp_S3_C2_D3_C,Glycine betaine,1469052672,RC078
240415_Smp_S3_C2_D4_A,Glycine betaine,855660992,RC078
240415_Smp_S3_C2_D4_B,Glycine betaine,1996181376,RC078
240415_Smp_S3_C2_D4_C,Glycine betaine,746274560,RC078
240415_Smp_S5_C3_D2_A,Glycine betaine,2871838720,RC078
240415_Smp_S5_C3_D2_B,Glycine betaine,2647735296,RC078
240415_Smp_S5_C3_D2_C,Glycine betaine,1723792000,RC078
240415_Smp_S5_C3_D3_A,Glycine betaine,1713050368,RC078
240415_Smp_S5_C3_D3_B,Glycine betaine,4693566464,RC078
240415_Smp_S5_C3_D3_C,Glycine betaine,4700869120,RC078
240415_Smp_S6_C1_D1_A,Glycine betaine,9516827648,RC078
240415_Smp_S6_C1_D1_B,Glycine betaine,7257650176,RC078
240415_Smp_S6_C1_D1_C,Glycine betaine,9762226176,RC078
240415_Smp_S6_C1_D2_A,Glycine betaine,1949012864,RC078
240415_Smp_S6_C1_D2_B,Glycine betaine,943736704,RC078
240415_Smp_S6_C1_D2_C,Glycine betaine,3264088576,RC078
240415_Smp_S7_C3_D5_A,Glycine betaine,6193802752,RC078
240415_Smp_S7_C3_D5_B,Glycine betaine,3200216832,RC078
240415_Smp_S7_C3_D5_C,Glycine betaine,6060658176,RC078
240415_Smp_S7_C3_D6_A,Glycine betaine,3370913280,RC078
240415_Smp_S7_C3_D6_B,Glycine betaine,2520765184,RC078
240415_Smp_S7_C3_D6_C,Glycine betaine,4191606784,RC078
240415_Std_4uMStdsMix1InH2O_1,Dimethylsulfonioacetate,4407989248,RC078
240415_Std_4uMStdsMix1InH2O_2,Dimethylsulfonioacetate,4436567552,RC078
240415_Std_4uMStdsMix1InMatrix_1,Dimethylsulfonioacetate,4404100096,RC078
240415_Std_4uMStdsMix1InMatrix_2,Dimethylsulfonioacetate,4419758592,RC078
240415_Std_4uMStdsMix2InH2O_1,Dimethylsulfonioacetate,19944,RC078
240415_Std_4uMStdsMix2InH2O_2,Dimethylsulfonioacetate,NA,RC078
240415_Std_4uMStdsMix2InMatrix_1,Dimethylsulfonioacetate,84033280,RC078
240415_Std_4uMStdsMix2InMatrix_2,Dimethylsulfonioacetate,89043640,RC078
240415_Std_H2OinMatrix_1,Dimethylsulfonioacetate,82282968,RC078
240415_Std_H2OinMatrix_2,Dimethylsulfonioacetate,81849608,RC078
240415_Poo_D1-CXSPE_Full1,Dimethylsulfonioacetate,127072792,RC078
240415_Poo_D1-CXSPE_Full2,Dimethylsulfonioacetate,128369688,RC078
240415_Poo_D1-CXSPE_Full3,Dimethylsulfonioacetate,141984512,RC078
240415_Poo_D1-CXSPE_Half1,Dimethylsulfonioacetate,62241696,RC078
240415_Poo_D1-CXSPE_Half2,Dimethylsulfonioacetate,63992668,RC078
240415_Poo_D1-CXSPE_Half3,Dimethylsulfonioacetate,67816632,RC078
240415_Smp_BottleBlk_1,Dimethylsulfonioacetate,0,RC078
240415_Smp_BottleBlk_2,Dimethylsulfonioacetate,18981,RC078
240415_Smp_FilterBlk_1,Dimethylsulfonioacetate,0,RC078
240415_Smp_FilterBlk_2,Dimethylsulfonioacetate,0,RC078
240415_Smp_FilterBlk_3,Dimethylsulfonioacetate,0,RC078
240415_Smp_FilterBlk_4,Dimethylsulfonioacetate,0,RC078
240415_Smp_MQBlk1_A,Dimethylsulfonioacetate,17527,RC078
240415_Smp_MQBlk1_B,Dimethylsulfonioacetate,0,RC078
240415_Smp_MQBlk1_C,Dimethylsulfonioacetate,0,RC078
240415_Smp_MQBlk2_A,Dimethylsulfonioacetate,0,RC078
240415_Smp_MQBlk2_B,Dimethylsulfonioacetate,29203,RC078
240415_Smp_MQBlk2_C,Dimethylsulfonioacetate,0,RC078
240415_Smp_MQBlk3_A,Dimethylsulfonioacetate,0,RC078
240415_Smp_MQBlk3_B,Dimethylsulfonioacetate,14914,RC078
240415_Smp_MQBlk3_C,Dimethylsulfonioacetate,0,RC078
240415_Smp_MQBlk4_A,Dimethylsulfonioacetate,0,RC078
240415_Smp_MQBlk4_B,Dimethylsulfonioacetate,0,RC078
240415_Smp_MQBlk5_A,Dimethylsulfonioacetate,0,RC078
240415_Smp_MQBlk5_B,Dimethylsulfonioacetate,0,RC078
240415_Smp_MQBlk5_C,Dimethylsulfonioacetate,0,RC078
240415_Smp_S2_C4_D5_A,Dimethylsulfonioacetate,100914680,RC078
240415_Smp_S2_C4_D5_B,Dimethylsulfonioacetate,103646200,RC078
240415_Smp_S2_C4_D5_C,Dimethylsulfonioacetate,94294664,RC078
