time,lat,lon,depth,Station,Cast,RosPos,SiO4,NO3_NO2,NO2,TDN,DON,PO4,TDP,DOP,NH4
2023-01-23T23:37:00.000Z,19.332,-138.712,105,2,7,11,1.641578776050856,0.2223904838637557,0.10294728244455359,4.814308743487565,4.587017852914036,0.19068792506355697,0.33728574238475095,0.14659781732119398,0.0049004067097738364
2023-01-23T23:37:00.000Z,19.332,-138.712,110,2,7,10,1.6914262447811739,0.38045452026992005,0.1390109635107409,4.802971510514627,4.416041452806792,0.19727341880811133,0.34300045277974156,0.14572703397163023,0.006475537437915428
2023-01-23T23:37:00.000Z,19.332,-138.712,115,2,7,9,1.2098900177261618,0.35932999043733016,0.13340537786433443,4.687551524887565,4.322358547851041,0.12454159408949304,0.23371398079306677,0.10917238670357372,0.005862986599193696
2023-01-23T23:37:00.000Z,19.332,-138.712,120,2,7,8,1.6890064647457217,0.6363147719551709,0.08123238852913892,5.040108633531922,4.3946931062586,0.17903218392275277,0.31422069991424795,0.13518851599149517,0.009100755318151407
2023-01-23T23:37:00.000Z,19.332,-138.712,125,2,7,7,1.7272389893058684,0.7398931398147152,0.05568863120013831,4.928862034984964,4.188706373382225,0.1803434548010932,0.30638506607369387,0.12604161127260066,0.000262521788023599
2023-01-23T23:37:00.000Z,19.332,-138.712,130,2,7,6,1.876781395496822,1.0637492819413095,0.03209440799286482,5.1830050074616665,4.114355318810584,0.21627227686762224,0.34845004774403665,0.1321777708764144,0.004900406709773834
2023-01-23T23:37:00.000Z,19.332,-138.712,135,2,7,5,2.190384888091443,1.6642591859944158,0.024172062960804798,5.663184062336327,3.9936744405814397,0.2673535624171967,0.3898964267427567,0.12254286432556,0.005250435760471967
2023-01-23T23:37:00.000Z,19.332,-138.712,140,2,7,4,2.7566134163872866,2.7619786143459137,0.020386402519445512,6.7047923417250415,3.940888567600288,0.34739936470166966,0.46041713130774303,0.11301776660607338,0.0019251597788397222
2023-01-23T23:37:00.000Z,19.332,-138.712,145,2,7,3,3.311227000512959,3.6524301117363915,0.015823088578006714,7.602323285415997,3.947005434011346,0.4068145051669192,0.5153254827317759,0.10851097756485673,0.0028877396682595825
2023-01-23T23:37:00.000Z,19.332,-138.712,150,2,7,2,4.0536155153897315,4.731579934685266,0.013176906529125048,8.522292502699226,3.787212277506979,0.47220321296683077,0.5837841783913533,0.11158096542452256,0.003500290506981311
2023-01-24T13:03:00.000Z,19.331,-138.714,200,1,1,1,17.042136273224823,17.501264229474188,,,,1.3165582135401497,,,
2023-01-24T13:03:00.000Z,28.261,-124.725,5,1,1,20,1.234044451649719,0.003,,,,0.22552274685797769,,,
2023-01-24T13:03:00.000Z,28.261,-124.725,15,1,1,18,1.2234820169708343,0.0024,,,,0.22765575852304548,,,
2023-01-24T13:03:00.000Z,28.261,-124.725,25,1,1,16,1.2410860747689756,0.0033,,,,0.2314894146237754,,,
2023-01-24T13:03:00.000Z,28.261,-124.725,45,1,1,14,1.2407339936130128,0.00356,,,,0.22641630579874933,,,
2023-01-24T13:03:00.000Z,28.261,-124.725,75,1,1,12,1.2375652632093475,0.00366,,,,0.22607041201522482,,,
2023-01-24T13:03:00.000Z,28.261,-124.725,85,1,1,10,1.2502401848240092,0.00477,,,,0.22289971899958352,,,
2023-01-24T13:03:00.000Z,28.261,-124.725,100,1,1,8,1.538594651557567,0.00335,,,,0.20278023059124145,,,
2023-01-28T03:42:00.000Z,19.331,-138.714,5,2,2,24,1.3274968492661985,0.004604148954643307,,,,0.2071217501745713,,,0.012571669817998838
